indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
152,Brasil,%,"14,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,Menos de 1 mês,tabela_1616_var_4110
153,Brasil,%,"47,10",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4110
154,Brasil,%,"13,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4110
155,Brasil,%,"24,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,2 anos ou mais,tabela_1616_var_4110
156,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,Total,tabela_1616_var_4110
157,Brasil,%,"16,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,Menos de 1 mês,tabela_1616_var_4110
158,Brasil,%,"45,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4110
159,Brasil,%,"14,10",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4110
160,Brasil,%,"24,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,2 anos ou mais,tabela_1616_var_4110
161,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,Total,tabela_1616_var_4110
162,Brasil,%,"18,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,Menos de 1 mês,tabela_1616_var_4110
163,Brasil,%,"45,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4110
164,Brasil,%,"12,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4110
165,Brasil,%,"23,70",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,2 anos ou mais,tabela_1616_var_4110
166,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,Total,tabela_1616_var_4110
167,Brasil,%,"11,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,Menos de 1 mês,tabela_1616_var_4110
168,Brasil,%,"58,30",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4110
169,Brasil,%,"11,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4110
170,Brasil,%,"19,10",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,2 anos ou mais,tabela_1616_var_4110
171,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,Total,tabela_1616_var_4110
172,Brasil,%,"9,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,Menos de 1 mês,tabela_1616_var_4110
173,Brasil,%,"57,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4110
174,Brasil,%,"12,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4110
175,Brasil,%,"20,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,2 anos ou mais,tabela_1616_var_4110
176,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,Total,tabela_1616_var_4110
177,Brasil,%,"10,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,Menos de 1 mês,tabela_1616_var_4110
178,Brasil,%,"53,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4110
179,Brasil,%,"13,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4110
180,Brasil,%,"22,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,2 anos ou mais,tabela_1616_var_4110
181,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,Total,tabela_1616_var_4110
182,Brasil,%,"12,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,Menos de 1 mês,tabela_1616_var_4110
183,Brasil,%,"47,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,De 1 mês a menos de 1 ano,tabela_1616_var_4110
184,Brasil,%,"17,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,De 1 ano a menos de 2 anos,tabela_1616_var_4110
185,Brasil,%,"23,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,2 anos ou mais,tabela_1616_var_4110
186,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2021,Total,tabela_1616_var_4110
187,Brasil,%,"10,30",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2021,Menos de 1 mês,tabela_1616_var_4110
188,Brasil,%,"43,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2021,De 1 mês a menos de 1 ano,tabela_1616_var_4110
189,Brasil,%,"20,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2021,De 1 ano a menos de 2 anos,tabela_1616_var_4110
190,Brasil,%,"25,70",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2021,2 anos ou mais,tabela_1616_var_4110
191,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2021,Total,tabela_1616_var_4110
192,Brasil,%,"11,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2021,Menos de 1 mês,tabela_1616_var_4110
193,Brasil,%,"40,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2021,De 1 mês a menos de 1 ano,tabela_1616_var_4110
194,Brasil,%,"19,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2021,De 1 ano a menos de 2 anos,tabela_1616_var_4110
195,Brasil,%,"28,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2021,2 anos ou mais,tabela_1616_var_4110
196,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2021,Total,tabela_1616_var_4110
197,Brasil,%,"13,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2021,Menos de 1 mês,tabela_1616_var_4110
198,Brasil,%,"39,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2021,De 1 mês a menos de 1 ano,tabela_1616_var_4110
199,Brasil,%,"17,10",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2021,De 1 ano a menos de 2 anos,tabela_1616_var_4110
200,Brasil,%,"30,30",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2021,2 anos ou mais,tabela_1616_var_4110
201,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2022,Total,tabela_1616_var_4110
202,Brasil,%,"17,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2022,Menos de 1 mês,tabela_1616_var_4110
203,Brasil,%,"40,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2022,De 1 mês a menos de 1 ano,tabela_1616_var_4110
204,Brasil,%,"12,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2022,De 1 ano a menos de 2 anos,tabela_1616_var_4110
205,Brasil,%,"29,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2022,2 anos ou mais,tabela_1616_var_4110
206,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2022,Total,tabela_1616_var_4110
207,Brasil,%,"15,70",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2022,Menos de 1 mês,tabela_1616_var_4110
208,Brasil,%,"42,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2022,De 1 mês a menos de 1 ano,tabela_1616_var_4110
209,Brasil,%,"12,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2022,De 1 ano a menos de 2 anos,tabela_1616_var_4110
210,Brasil,%,"29,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2022,2 anos ou mais,tabela_1616_var_4110
211,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2022,Total,tabela_1616_var_4110
212,Brasil,%,"16,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2022,Menos de 1 mês,tabela_1616_var_4110
213,Brasil,%,"44,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2022,De 1 mês a menos de 1 ano,tabela_1616_var_4110
214,Brasil,%,"11,70",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2022,De 1 ano a menos de 2 anos,tabela_1616_var_4110
215,Brasil,%,"27,20",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2022,2 anos ou mais,tabela_1616_var_4110
216,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2022,Total,tabela_1616_var_4110
217,Brasil,%,"19,30",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2022,Menos de 1 mês,tabela_1616_var_4110
218,Brasil,%,"43,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2022,De 1 mês a menos de 1 ano,tabela_1616_var_4110
219,Brasil,%,"11,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2022,De 1 ano a menos de 2 anos,tabela_1616_var_4110
220,Brasil,%,"25,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2022,2 anos ou mais,tabela_1616_var_4110
221,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2023,Total,tabela_1616_var_4110
222,Brasil,%,"20,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2023,Menos de 1 mês,tabela_1616_var_4110
223,Brasil,%,"45,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2023,De 1 mês a menos de 1 ano,tabela_1616_var_4110
224,Brasil,%,"10,40",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2023,De 1 ano a menos de 2 anos,tabela_1616_var_4110
225,Brasil,%,"23,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2023,2 anos ou mais,tabela_1616_var_4110
226,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2023,Total,tabela_1616_var_4110
227,Brasil,%,"18,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2023,Menos de 1 mês,tabela_1616_var_4110
228,Brasil,%,"46,80",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2023,De 1 mês a menos de 1 ano,tabela_1616_var_4110
229,Brasil,%,"11,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2023,De 1 ano a menos de 2 anos,tabela_1616_var_4110
230,Brasil,%,"23,60",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2023,2 anos ou mais,tabela_1616_var_4110
231,Brasil,%,"100,00",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2023,Total,tabela_1616_var_4110
232,Brasil,%,"19,50",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2023,Menos de 1 mês,tabela_1616_var_4110
233,Brasil,%,"46,90",Brasil,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2023,De 1 mês a menos de 1 ano,tabela_1616_var_4110
