indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
31,Unidade da Federação,%,"55,40",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2018,,tabela_4359_var_4096
32,Unidade da Federação,%,"57,00",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2019,,tabela_4359_var_4096
33,Unidade da Federação,%,"51,20",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2020,,tabela_4359_var_4096
34,Unidade da Federação,%,"54,90",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2021,,tabela_4359_var_4096
35,Unidade da Federação,%,"53,60",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2022,,tabela_4359_var_4096
36,Unidade da Federação,%,"52,80",Piauí,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2023,,tabela_4359_var_4096
1,Brasil,%,"62,30",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2012,,tabela_4358_var_8463
2,Brasil,%,"63,60",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2013,,tabela_4358_var_8463
3,Brasil,%,"65,00",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2014,,tabela_4358_var_8463
4,Brasil,%,"65,30",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2015,,tabela_4358_var_8463
5,Brasil,%,"65,30",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2016,,tabela_4358_var_8463
6,Brasil,%,"63,80",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2017,,tabela_4358_var_8463
7,Brasil,%,"63,30",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2018,,tabela_4358_var_8463
8,Brasil,%,"63,00",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2019,,tabela_4358_var_8463
9,Brasil,%,"65,40",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2020,,tabela_4358_var_8463
10,Brasil,%,"64,20",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2021,,tabela_4358_var_8463
11,Brasil,%,"63,80",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2022,,tabela_4358_var_8463
12,Brasil,%,"64,60",Brasil,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2023,,tabela_4358_var_8463
13,Grande Região,%,"45,20",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2012,,tabela_4358_var_8463
14,Grande Região,%,"46,30",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2013,,tabela_4358_var_8463
15,Grande Região,%,"47,90",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2014,,tabela_4358_var_8463
16,Grande Região,%,"48,40",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2015,,tabela_4358_var_8463
17,Grande Região,%,"49,30",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2016,,tabela_4358_var_8463
18,Grande Região,%,"48,50",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2017,,tabela_4358_var_8463
19,Grande Região,%,"48,60",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2018,,tabela_4358_var_8463
20,Grande Região,%,"47,80",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2019,,tabela_4358_var_8463
21,Grande Região,%,"51,40",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2020,,tabela_4358_var_8463
22,Grande Região,%,"48,60",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2021,,tabela_4358_var_8463
23,Grande Região,%,"48,20",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2022,,tabela_4358_var_8463
24,Grande Região,%,"48,40",Nordeste,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2023,,tabela_4358_var_8463
25,Unidade da Federação,%,"39,30",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2012,,tabela_4358_var_8463
26,Unidade da Federação,%,"41,30",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2013,,tabela_4358_var_8463
27,Unidade da Federação,%,"40,30",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2014,,tabela_4358_var_8463
28,Unidade da Federação,%,"40,30",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2015,,tabela_4358_var_8463
29,Unidade da Federação,%,"41,80",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2016,,tabela_4358_var_8463
30,Unidade da Federação,%,"40,50",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2017,,tabela_4358_var_8463
31,Unidade da Federação,%,"43,60",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2018,,tabela_4358_var_8463
32,Unidade da Federação,%,"39,20",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2019,,tabela_4358_var_8463
33,Unidade da Federação,%,"42,90",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2020,,tabela_4358_var_8463
34,Unidade da Federação,%,"40,70",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2021,,tabela_4358_var_8463
35,Unidade da Federação,%,"43,80",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2022,,tabela_4358_var_8463
36,Unidade da Federação,%,"44,90",Piauí,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,2023,,tabela_4358_var_8463
1,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2012,,tabela_4359_var_4100
2,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2013,,tabela_4359_var_4100
3,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2014,,tabela_4359_var_4100
4,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2015,,tabela_4359_var_4100
5,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2016,,tabela_4359_var_4100
6,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2017,,tabela_4359_var_4100
7,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2018,,tabela_4359_var_4100
8,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2019,,tabela_4359_var_4100
9,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2020,,tabela_4359_var_4100
10,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2021,,tabela_4359_var_4100
11,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2022,,tabela_4359_var_4100
12,Brasil,%,"0,20",Brasil,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2023,,tabela_4359_var_4100
13,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2012,,tabela_4359_var_4100
14,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2013,,tabela_4359_var_4100
15,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2014,,tabela_4359_var_4100
16,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2015,,tabela_4359_var_4100
17,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2016,,tabela_4359_var_4100
18,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2017,,tabela_4359_var_4100
19,Grande Região,%,"0,40",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2018,,tabela_4359_var_4100
20,Grande Região,%,"0,50",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2019,,tabela_4359_var_4100
21,Grande Região,%,"0,60",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2020,,tabela_4359_var_4100
22,Grande Região,%,"0,60",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2021,,tabela_4359_var_4100
23,Grande Região,%,"0,50",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2022,,tabela_4359_var_4100
24,Grande Região,%,"0,50",Nordeste,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2023,,tabela_4359_var_4100
25,Unidade da Federação,%,"1,30",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2012,,tabela_4359_var_4100
26,Unidade da Federação,%,"1,30",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2013,,tabela_4359_var_4100
27,Unidade da Federação,%,"1,50",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2014,,tabela_4359_var_4100
28,Unidade da Federação,%,"1,50",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2015,,tabela_4359_var_4100
29,Unidade da Federação,%,"1,40",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2016,,tabela_4359_var_4100
30,Unidade da Federação,%,"1,60",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2017,,tabela_4359_var_4100
31,Unidade da Federação,%,"1,50",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2018,,tabela_4359_var_4100
32,Unidade da Federação,%,"1,60",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2019,,tabela_4359_var_4100
33,Unidade da Federação,%,"1,80",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2020,,tabela_4359_var_4100
34,Unidade da Federação,%,"1,80",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2021,,tabela_4359_var_4100
35,Unidade da Federação,%,"1,90",Piauí,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",2022,,tabela_4359_var_4100
